Chat ID,Chat Message,UNIX Time Stamp,chat_location_context
9600514,Plz infrm abt some cheap hotels near dum dum airport,1415508248,60:13/12/2014:14/12/2014
9600454,DEC 5TH WE NEED ACCOMADATION FOR 30 PEOPLE AT VIJAYAWADA NEAR AUTO NAGAR,1415508206,:04/12/2014:07/12/2014
9599886,thank you for providing an opportunity to assist you,1415508192,154:15/11/2014:16/11/2014
9600440,i want to get low price guest room for two days one night,1415508186,:04/12/2014:07/12/2014
9586984,"sorry for the delay, I am checking various options for you",1415508168,30:15/11/2014:18/11/2014
9600184,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415508162,112:01/12/2014:03/12/2014
9599548,These places kindly provide details for package,1415508143,30:15/11/2014:18/11/2014
9599886,ya dats fine ..and how many people can aacomodate in a room,1415508110,154:15/11/2014:16/11/2014
9599886,"Includes:\
\
Room rent.\
~ Complimentary Plantation Walk.\
~ Complimentary Campfire.\
~ Complimentary Breakfast.\
\
Kindly Note:\
~ Hotel does not have restaurant on their premises,food shall be provided on order basis.\
\
Checkin Time:\
24Hrs\
Checkout Time:\
24Hrs",1415508099,154:15/11/2014:16/11/2014
9600184,may I know the total number of adults & children pls,1415508094,112:01/12/2014:03/12/2014
9599886,"\
Nisarga Comfort - Coorg X\
Check in: 15/11/2014 Check out: 16/11/2014\
Double Non A/c Room1 Room @ Rs. 1,558/night",1415508082,154:15/11/2014:16/11/2014
9599548,"\
U G Deluxe - Bangalore X\
Check in: 29/12/2014 Check out: 30/12/2014\
Family Non A/c Suite2 Rooms @ Rs. 1,258/night\
Avg Price per Night*\
Rs. 1,258 ",1415508041,30:15/11/2014:18/11/2014
9311654,"2 Kms from Bus-stand\
Calangute Bus Stand ",1415508037,40:07/11/2014:10/11/2014
9586984,meanwhile can i have your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415508019,30:15/11/2014:18/11/2014
9586984,okay plz be in online let me check and give you best options,1415508012,30:15/11/2014:18/11/2014
9311654,"Includes:\
\
Room rent\
\
Checkin Time:\
14:0 Hrs\
Checkout Time:\
12:00 Hrs",1415508005,40:07/11/2014:10/11/2014
9599548,rajriyaj786@gmail.com. Mysore on 30/12/14 &amp; Ooty from 31/1/14 to 1/1/2015. We want to visit on sightseeing in ,1415508003,30:15/11/2014:18/11/2014
9599880,glad to be of assistance. The pleasure was all mine.,1415507989,38:15/11/2014:18/11/2014
9599880,Iam vikrant my no. Is 8287086601 .....if you hve sme idea plz forward on this....,1415507972,38:15/11/2014:18/11/2014
9599864,may I know your check-in/check-out dates pls,1415507950,:15/11/2014:18/11/2014
9600184,we are planning to visit Jammu on 28th evening and check out on 30th Dec-14,1415507938,112:01/12/2014:03/12/2014
9580520,I made a booking yesterday but i didnt get booking confirmation,1415507902,526440:13/12/2014:14/12/2014
9311654,indis mart is not near calangute it is 45km from calangute,1415507892,40:07/11/2014:10/11/2014
9586984,"Coast should b below 500,which is near to Bannerugatta road",1415507887,30:15/11/2014:18/11/2014
9599428,"let me discussed with my family , do you have any other option.???",1415507862,200:01/12/2014:03/12/2014
9311654,"\
Sodders Renton Manor - Goa X\
Check in: 28/12/2014 Check out: 2/1/2015\
Standard Non A/c Double1 Room @ Rs. 3,373/night\
",1415507859,40:07/11/2014:10/11/2014
9599886,ok can you please provide me the details,1415507836,154:15/11/2014:16/11/2014
9598752,"Now your side is not openig,,i will back after 11.45 am",1415507800,10930:14/11/2014:17/11/2014
9599880,is there anything else that I may assist you with?,1415507799,38:15/11/2014:18/11/2014
9599880,Hahaaha... then i dont need your help... im able to search,1415507781,38:15/11/2014:18/11/2014
9600042,This is priya ..check in date 16th nov check out 17th nov at noon,1415507739,488:13/12/2014:14/12/2014
9599030,thank you for providing an opportunity to assist you,1415507688,:04/12/2014:07/12/2014
9599880,sorry sir we help only for hotel accommodation,1415507671,38:15/11/2014:18/11/2014
9599886,nd i want the hotel in some cheaper rates,1415507639,154:15/11/2014:16/11/2014
9589580,sorry sir we do promote only family stays hotels,1415507638,704:15/11/2014:18/11/2014
9599910,"i think you don&#39;t have the sufficient knowledge of the place, lets not waste my time, ",1415507636,76:31/12/2014:01/01/2015
9599976,"\
Hotel Seetharam - Coimbatore X\
Check in: 10/11/2014 Check out: 11/11/2014\
Double Non A/c Room1 Room @ Rs. 625/night\
Avg Price per Night*\
Rs. 625 ",1415507631,212:10/11/2014:11/11/2014
9311654,all are showing minimum 2 km distance mam,1415507621,40:07/11/2014:10/11/2014
9589580,And law allows a couple to stay but they should be adult,1415507619,704:15/11/2014:18/11/2014
9600042,may I know your check-in/check-out dates pls,1415507601,488:13/12/2014:14/12/2014
9599864,in which place you are looking for accommodation,1415507595,:15/11/2014:18/11/2014
9589580,You are mistaken.. There are some of hotel ,1415507580,704:15/11/2014:18/11/2014
9599880,Can you suggest me a hotel where i can get private facility,1415507574,38:15/11/2014:18/11/2014
9599764,yes sir u can take valid government id proogs,1415507570,478101:13/12/2014:14/12/2014
9599772,"3 adult + one 12 yr child,(room with 3 beds)req&#39;d from 27/12/14 1500 hrs -29/12/14 0500 hrs at rk beach/rushikonda ",1415507570,194:27/12/2014:29/12/2014
9599428,this is all inclusive of taxes and what is meal cost...???,1415507565,200:01/12/2014:03/12/2014
9599368,"\
Mahalaxmi Residency - Coorg X\
Check in: 25/12/2014 Check out: 26/12/2014\
Double Deluxe1 Room @ Rs. 852/night\
Extra Bed1 Room @ Rs. 212/night\
Avg Price per Night*\
Rs. 1,064 ",1415507560,154:01/12/2014:03/12/2014
9599764,I have to carry any I&#39;d to the hotel ,1415507558,478101:13/12/2014:14/12/2014
9589580,is there anything else that I may assist you with?,1415507549,704:15/11/2014:18/11/2014
9599976,Tomorrow check in and tomorrow check out.,1415507543,212:10/11/2014:11/11/2014
9599798,your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415507536,:01/12/2014:04/12/2014
9599976,may i know your check-in/check-out dates pls,1415507528,212:10/11/2014:11/11/2014
9589580,sorry sir hotels will not allow unmarried couples stay,1415507528,704:15/11/2014:18/11/2014
9599886,Could you please be online while I check & confirm the details.,1415507523,154:15/11/2014:16/11/2014
9599910,I am asking for the rate of delo tourist lodge at kalimpong,1415507521,76:31/12/2014:01/01/2015
9311654,is there any htel or resort near calangute beach,1415507509,40:07/11/2014:10/11/2014
9599798,an independent house or something will be also ok,1415507508,:01/12/2014:04/12/2014
9600034,Where we can get fun ganes and entertainment ,1415507504,9366:13/12/2014:14/12/2014
9589580,John im looking up for a hotel to stay up for a day with my gf,1415507491,704:15/11/2014:18/11/2014
9600042,Show a best hotel to stay at the rate of 600,1415507485,488:13/12/2014:14/12/2014
9599798,so we can have a good stay and all together,1415507478,:01/12/2014:04/12/2014
9580520,I stillhave not recieved the voucher code,1415507472,526440:13/12/2014:14/12/2014
9599798,if a doormetry is possible that will be good,1415507462,:01/12/2014:04/12/2014
9600034,may I know your check-in/check-out dates pls,1415507459,9366:13/12/2014:14/12/2014
9599880,meanwhile can i have your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415507454,38:15/11/2014:18/11/2014
9599880,plz be in online let me check and give you best options,1415507447,38:15/11/2014:18/11/2014
9600034,We r planning to stay in resort near our place davangere,1415507434,9366:13/12/2014:14/12/2014
9599880,I need hotel for day... and i would like to book ac room with in 1000 rs,1415507429,38:15/11/2014:18/11/2014
9600034,may I know your check-in/check-out dates pls,1415507427,9366:13/12/2014:14/12/2014
9600042,I want to a best hotel within the rate of 600rs in yercaud,1415507425,488:13/12/2014:14/12/2014
9599886,"since your requirement is for a group booking, pls provide me your contact number and email address, I will check with the hotel and revert back to you at the earliest possible.",1415507412,154:15/11/2014:16/11/2014
9599428,"Amenities\
\
    Internet\
    Travel Desk\
    Laundry\
    Valet\
    Doctor on Call\
    Cable Television\
    Free Newspaper\
    TV Remote Control\
\
	\
Cuisines\
\
    Chinese\
    Jain Food\
    Only Veg",1415507403,200:01/12/2014:03/12/2014
9599764,can I get your contact details pls along with ur email id pls,1415507394,478101:13/12/2014:14/12/2014
9599428,"Includes:\
\
Room rent.\
\
Checkin Time:\
11:00 Hrs\
Checkout Time:\
09:00 Hrs",1415507391,200:01/12/2014:03/12/2014
9599566,okay within 2 business hours will get the link,1415507379,:04/12/2014:07/12/2014
9311654,it is 1.19 kms (approx) from calanguate beach,1415507370,40:07/11/2014:10/11/2014
9599428,"\
Good Luck Cottage - Mount Abu X\
Check in: 28/11/2014 Check out: 30/11/2014\
Triple Bedded Non A/c Room1 Room @ Rs. 1,083/night\
Avg Price per Night*\
Rs. 1,083 ",1415507360,200:01/12/2014:03/12/2014
9599566,glad to be of assistance. The pleasure was all mine.,1415507347,:04/12/2014:07/12/2014
9599886,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415507343,154:15/11/2014:16/11/2014
9599798,"not decided all, only after the rate availability and all",1415507338,:01/12/2014:04/12/2014
9599368,how far Mahalaxmi Res.is from the coorg city,1415507330,154:01/12/2014:03/12/2014
9599798,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415507329,:01/12/2014:04/12/2014
9599880,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415507303,38:15/11/2014:18/11/2014
9599892,looking for rooms in varnasi for 4 people,1415507289,80:15/11/2014:18/11/2014
9599886,ya next sat we will be coming around eve 7 ,1415507277,154:15/11/2014:16/11/2014
9599910,could you please assist what would be the rate,1415507273,76:31/12/2014:01/01/2015
9560328," \
Hotel Elite International - Thrissur \
Order ID: 399244-1436-1415431863\
\
 ",1415507269,128785:13/12/2014:14/12/2014
9599368,how much will be the rent for me : Husband/Wife &amp; 2 children (Children&#39;s age 15 &amp; 9 years),1415507261,154:01/12/2014:03/12/2014
9599886,may I know your check-in/check-out dates pls,1415507259,154:15/11/2014:16/11/2014
9599798,may I know the total number of adults & children pls,1415507254,:01/12/2014:04/12/2014
9599566,okay will send you the payment link through mail,1415507248,:04/12/2014:07/12/2014
9599880,may I know the total number of adults & children pls,1415507236,38:15/11/2014:18/11/2014
9599548,How is long from banglore railway station,1415507229,30:15/11/2014:18/11/2014
9599764,"\
Hotel Jayanthi Tower - Vellore X\
Check in: 22/11/2014 Check out: 23/11/2014\
Double Non A/c Room1 Room @ Rs. 634/night\
Avg Price per Night*\
Rs. 634 ",1415507228,478101:13/12/2014:14/12/2014
9599910,I need to book delo tourist lodge on dec-31st for a day,1415507226,76:31/12/2014:01/01/2015
9599886,i want to know about the hotels in coorg fr 1 day stay ,1415507215,154:15/11/2014:16/11/2014
9599798,may I know your check-in/check-out dates pls,1415507204,:01/12/2014:04/12/2014
9311654,"Includes:\
\
Room rent.\
~ Complimentary Two bottles of packaged drinking water.\
~ Free use of swimming pool.\
note:\
01st\
\
Bottle of Goan wine on day of arrival. One Complimentary visit during stay to Majorda Beach.\
\
December till 31st\
\
January comes with complimentary Pick Up & Drop from Airport.\
\
Checkin Time:\
12:00 Hrs\
Checkout Time:\
12:00 Hrs",1415507188,40:07/11/2014:10/11/2014
9599798,we friends planning a trip to dhanushkoodi,1415507188,:01/12/2014:04/12/2014
9599880,I need a cheap hotel in east delhi for 3 hours only for today,1415507183,38:15/11/2014:18/11/2014
9311654,"\
Indismart Woodbourne Resort - Goa X\
Check in: 28/12/2014 Check out: 2/1/2015\
Deluxe A/c Double Room1 Room @ Rs. 2,852/night\
",1415507170,40:07/11/2014:10/11/2014
9599864,Ple send me Nabadwip contact details for stay.,1415507166,:15/11/2014:18/11/2014
9599848,may i know your check-in/check-out dates pls,1415507163,520325:15/11/2014:18/11/2014
9599764,may I know your check-in/check-out dates pls,1415507144,478101:13/12/2014:14/12/2014
9311654,MY MO NO IS 9733115818 AND EMAILID mayukchada@gmail.com,1415507139,40:07/11/2014:10/11/2014
9599368,"\
Mahalaxmi Residency - Coorg X\
Check in: 25/12/2014 Check out: 26/12/2014\
Double Deluxe1 Room @ Rs. 852/night\
Avg Price per Night*\
Rs. 852 ",1415507134,154:01/12/2014:03/12/2014
9599428,"sorry for the delay, I am checking various options for you",1415507116,200:01/12/2014:03/12/2014
9599848,Wanna know about lake n resort price n ol,1415507115,520325:15/11/2014:18/11/2014
9599566,only above hotel is having room availability in your dates,1415507110,:04/12/2014:07/12/2014
9598888,My mob  no is 8888832151.mail  is  sandeep.barve.kpml.co.in,1415507098,20:15/11/2014:18/11/2014
9599368,You are tour operator or a represent. of an hotel ?,1415507089,154:01/12/2014:03/12/2014
9311654,your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415507089,40:07/11/2014:10/11/2014
9599764,would you like to book a room in Jayanti towers,1415507088,478101:13/12/2014:14/12/2014
9599566,"Amenities\
\
    24Hrs Checkin\
    24Hrs Checkout\
    Business Centre\
    Internet\
    Travel Desk\
    Laundry\
    Valet\
    Doctor on Call\
    STD/ISD Phone\
    Credit Cards Accepted\
    Breakfast\
    Cable Television\
    Copy Service\
    TV Remote Control\
\
	\
Cuisines\
\
    South Indian\
    Vegetarian\
    Non-Vegetarian",1415507086,:04/12/2014:07/12/2014
9599566,"\
GVS Residency - Yanam X\
Check in: 11/11/2014 Check out: 12/11/2014\
Cutes Non A/c single1 Room @ Rs. 688/night\
Avg Price per Night*\
Rs. 688 ",1415507054,:04/12/2014:07/12/2014
9560328,My booling made yesterday at poormima guest house and elite internatipnal at trissur is pending for p,1415507040,128785:13/12/2014:14/12/2014
9599428,meanwhile can i have your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415506987,200:01/12/2014:03/12/2014
9599368,may i know your check-in/check-out dates pls,1415506977,154:01/12/2014:03/12/2014
9599428,okay sir plz be in online let me check and give you best options,1415506977,200:01/12/2014:03/12/2014
9311654,we are two adult and a child at the age of 4,1415506963,40:07/11/2014:10/11/2014
9599428,budget rs. 1000 per night and looking for non Ac.,1415506957,200:01/12/2014:03/12/2014
9599566,meanwhile can i have your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415506954,:04/12/2014:07/12/2014
9334050,may i know your check-in/check-out dates pls,1415506951,20308:27/11/2014:30/11/2014
9599764,Yes I&#39;m likely to stay in your hotel for one day cal me 09036543230,1415506948,478101:13/12/2014:14/12/2014
9599566,plz be on hold let me check and revert back with best options,1415506944,:04/12/2014:07/12/2014
9598888,we have to create request we ll inform u,1415506923,20:15/11/2014:18/11/2014
9599428,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415506907,200:01/12/2014:03/12/2014
9599566,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415506895,:04/12/2014:07/12/2014
9598888,  Is  those   kind  of  rooms  are  available?  In panvel,1415506893,20:15/11/2014:18/11/2014
9599548,"\
Hotel Mahaveer - Bangalore X\
Check in: 29/12/2014 Check out: 30/12/2014\
3 Bedded Non A/c2 Rooms @ Rs. 1,512/night\
Avg Price per Night*\
Rs. 1,512 ",1415506891,30:15/11/2014:18/11/2014
9311654,may I know the total number of adults & children pls,1415506882,40:07/11/2014:10/11/2014
9599566,may I know the total number of adults & children pls,1415506870,:04/12/2014:07/12/2014
9311654,sir i do want nice hotel in calangut goa from 28/12to 2/1 at the range of 4000 pr night,1415506838,40:07/11/2014:10/11/2014
